timestamp_machine,timestamp_google,rr,device,dateTime
1646147396513,1646147396494,815,ED:68:09:2B:C6:5F,2022-03-01 16:09:56
1646147398486,1646147398469,816,ED:68:09:2B:C6:5F,2022-03-01 16:09:58
1646147399483,1646147399465,811,ED:68:09:2B:C6:5F,2022-03-01 16:09:59
1646147399483,1646147399465,812,ED:68:09:2B:C6:5F,2022-03-01 16:09:59
1646147400482,1646147400463,823,ED:68:09:2B:C6:5F,2022-03-01 16:10:00
1646147400492,1646147400474,820,ED:68:09:2B:C6:5F,2022-03-01 16:10:00
1646147401478,1646147401460,827,ED:68:09:2B:C6:5F,2022-03-01 16:10:01
1646147403476,1646147403458,832,ED:68:09:2B:C6:5F,2022-03-01 16:10:03
1646147404474,1646147404454,831,ED:68:09:2B:C6:5F,2022-03-01 16:10:04
1646147404474,1646147404454,832,ED:68:09:2B:C6:5F,2022-03-01 16:10:04
1646147404485,1646147404467,823,ED:68:09:2B:C6:5F,2022-03-01 16:10:04
1646147410523,1646147410500,816,ED:68:09:2B:C6:5F,2022-03-01 16:10:10
1646147411454,1646147411437,799,ED:68:09:2B:C6:5F,2022-03-01 16:10:11
1646147411454,1646147411437,804,ED:68:09:2B:C6:5F,2022-03-01 16:10:11
1646147411468,1646147411450,811,ED:68:09:2B:C6:5F,2022-03-01 16:10:11
1646147411481,1646147411464,808,ED:68:09:2B:C6:5F,2022-03-01 16:10:11
1646147411492,1646147411474,819,ED:68:09:2B:C6:5F,2022-03-01 16:10:11
1646147411502,1646147411483,828,ED:68:09:2B:C6:5F,2022-03-01 16:10:11
1646147411502,1646147411483,827,ED:68:09:2B:C6:5F,2022-03-01 16:10:11
1646147411512,1646147411494,828,ED:68:09:2B:C6:5F,2022-03-01 16:10:11
1646147412457,1646147412437,835,ED:68:09:2B:C6:5F,2022-03-01 16:10:12
1646147414460,1646147414443,828,ED:68:09:2B:C6:5F,2022-03-01 16:10:14
1646147414475,1646147414458,827,ED:68:09:2B:C6:5F,2022-03-01 16:10:14
1646147416445,1646147416427,820,ED:68:09:2B:C6:5F,2022-03-01 16:10:16
1646147416445,1646147416427,823,ED:68:09:2B:C6:5F,2022-03-01 16:10:16
1646147416463,1646147416444,840,ED:68:09:2B:C6:5F,2022-03-01 16:10:16
1646147420493,1646147420476,839,ED:68:09:2B:C6:5F,2022-03-01 16:10:20
1646147420506,1646147420487,836,ED:68:09:2B:C6:5F,2022-03-01 16:10:20
1646147422425,1646147422407,827,ED:68:09:2B:C6:5F,2022-03-01 16:10:22
1646147422425,1646147422407,804,ED:68:09:2B:C6:5F,2022-03-01 16:10:22
1646147426415,1646147426398,807,ED:68:09:2B:C6:5F,2022-03-01 16:10:26
1646147426425,1646147426408,824,ED:68:09:2B:C6:5F,2022-03-01 16:10:26
1646147427414,1646147427396,823,ED:68:09:2B:C6:5F,2022-03-01 16:10:27
1646147427414,1646147427396,400,ED:68:09:2B:C6:5F,2022-03-01 16:10:27
1646147427425,1646147427407,424,ED:68:09:2B:C6:5F,2022-03-01 16:10:27
1646147427425,1646147427407,819,ED:68:09:2B:C6:5F,2022-03-01 16:10:27
1646147427434,1646147427417,800,ED:68:09:2B:C6:5F,2022-03-01 16:10:27
1646147427444,1646147427427,827,ED:68:09:2B:C6:5F,2022-03-01 16:10:27
1646144157591,1646144157576,736,ED:68:09:2B:C6:5F,2022-03-01 15:15:57
1646144157591,1646144157576,731,ED:68:09:2B:C6:5F,2022-03-01 15:15:57
1646144157600,1646144157586,732,ED:68:09:2B:C6:5F,2022-03-01 15:15:57
1646144158589,1646144158575,731,ED:68:09:2B:C6:5F,2022-03-01 15:15:58
1646144158589,1646144158575,732,ED:68:09:2B:C6:5F,2022-03-01 15:15:58
1646144159588,1646144159573,743,ED:68:09:2B:C6:5F,2022-03-01 15:15:59
1646144162647,1646144162631,744,ED:68:09:2B:C6:5F,2022-03-01 15:16:02
1646144162658,1646144162644,756,ED:68:09:2B:C6:5F,2022-03-01 15:16:02
1646144162658,1646144162644,763,ED:68:09:2B:C6:5F,2022-03-01 15:16:02
1646144162668,1646144162653,760,ED:68:09:2B:C6:5F,2022-03-01 15:16:02
1646144163576,1646144163562,747,ED:68:09:2B:C6:5F,2022-03-01 15:16:03
1646144164573,1646144164558,736,ED:68:09:2B:C6:5F,2022-03-01 15:16:04
1646144164573,1646144164558,731,ED:68:09:2B:C6:5F,2022-03-01 15:16:04
1646144165574,1646144165560,740,ED:68:09:2B:C6:5F,2022-03-01 15:16:05
1646144166572,1646144166555,739,ED:68:09:2B:C6:5F,2022-03-01 15:16:06
1646144166572,1646144166555,744,ED:68:09:2B:C6:5F,2022-03-01 15:16:06
1646144168565,1646144168550,748,ED:68:09:2B:C6:5F,2022-03-01 15:16:08
1646144169563,1646144169549,763,ED:68:09:2B:C6:5F,2022-03-01 15:16:09
1646144169574,1646144169560,768,ED:68:09:2B:C6:5F,2022-03-01 15:16:09
1646144169574,1646144169560,771,ED:68:09:2B:C6:5F,2022-03-01 15:16:09
1646144170559,1646144170544,776,ED:68:09:2B:C6:5F,2022-03-01 15:16:10
1646144171557,1646144171542,783,ED:68:09:2B:C6:5F,2022-03-01 15:16:11
1646144172554,1646144172540,784,ED:68:09:2B:C6:5F,2022-03-01 15:16:12
1646144172554,1646144172540,775,ED:68:09:2B:C6:5F,2022-03-01 15:16:12
1646144173557,1646144173543,776,ED:68:09:2B:C6:5F,2022-03-01 15:16:13
1646144176608,1646144176594,759,ED:68:09:2B:C6:5F,2022-03-01 15:16:16
1646144177541,1646144177527,768,ED:68:09:2B:C6:5F,2022-03-01 15:16:17
1646144177541,1646144177527,763,ED:68:09:2B:C6:5F,2022-03-01 15:16:17
1646144178539,1646144178524,764,ED:68:09:2B:C6:5F,2022-03-01 15:16:18
1646144178548,1646144178534,756,ED:68:09:2B:C6:5F,2022-03-01 15:16:18
1646144178558,1646144178543,751,ED:68:09:2B:C6:5F,2022-03-01 15:16:18
1646144178558,1646144178543,752,ED:68:09:2B:C6:5F,2022-03-01 15:16:18
1646144182591,1646144182576,755,ED:68:09:2B:C6:5F,2022-03-01 15:16:22
1646144182600,1646144182586,760,ED:68:09:2B:C6:5F,2022-03-01 15:16:22
1646144182610,1646144182595,751,ED:68:09:2B:C6:5F,2022-03-01 15:16:22
1646144182610,1646144182595,752,ED:68:09:2B:C6:5F,2022-03-01 15:16:22
1646144183530,1646144183515,747,ED:68:09:2B:C6:5F,2022-03-01 15:16:23
1646144184524,1646144184509,748,ED:68:09:2B:C6:5F,2022-03-01 15:16:24
1646144185522,1646144185508,731,ED:68:09:2B:C6:5F,2022-03-01 15:16:25
1646144185522,1646144185508,740,ED:68:09:2B:C6:5F,2022-03-01 15:16:25
1646144185533,1646144185519,752,ED:68:09:2B:C6:5F,2022-03-01 15:16:25
1646144186519,1646144186505,747,ED:68:09:2B:C6:5F,2022-03-01 15:16:26
1646144186519,1646144186505,736,ED:68:09:2B:C6:5F,2022-03-01 15:16:26
1646144187516,1646144187502,719,ED:68:09:2B:C6:5F,2022-03-01 15:16:27
1646144189555,1646144189539,728,ED:68:09:2B:C6:5F,2022-03-01 15:16:29
1646144189568,1646144189554,727,ED:68:09:2B:C6:5F,2022-03-01 15:16:29
1646144189568,1646144189554,724,ED:68:09:2B:C6:5F,2022-03-01 15:16:29
1646144191506,1646144191492,739,ED:68:09:2B:C6:5F,2022-03-01 15:16:31
1646144192508,1646144192494,740,ED:68:09:2B:C6:5F,2022-03-01 15:16:32
1646144192508,1646144192494,728,ED:68:09:2B:C6:5F,2022-03-01 15:16:32
1646144192517,1646144192503,719,ED:68:09:2B:C6:5F,2022-03-01 15:16:32
1646144196556,1646144196541,724,ED:68:09:2B:C6:5F,2022-03-01 15:16:36
1646144196566,1646144196552,731,ED:68:09:2B:C6:5F,2022-03-01 15:16:36
1646144196566,1646144196552,736,ED:68:09:2B:C6:5F,2022-03-01 15:16:36
1646144196576,1646144196562,735,ED:68:09:2B:C6:5F,2022-03-01 15:16:36
1646144197503,1646144197477,732,ED:68:09:2B:C6:5F,2022-03-01 15:16:37
1646144197503,1646144197477,744,ED:68:09:2B:C6:5F,2022-03-01 15:16:37
1646144198489,1646144198475,735,ED:68:09:2B:C6:5F,2022-03-01 15:16:38
1646144199487,1646144199472,736,ED:68:09:2B:C6:5F,2022-03-01 15:16:39
1646144199497,1646144199483,731,ED:68:09:2B:C6:5F,2022-03-01 15:16:39
1646144199497,1646144199483,700,ED:68:09:2B:C6:5F,2022-03-01 15:16:39
1646144200488,1646144200472,791,ED:68:09:2B:C6:5F,2022-03-01 15:16:40
1646144201484,1646144201470,748,ED:68:09:2B:C6:5F,2022-03-01 15:16:41
1646144201484,1646144201470,743,ED:68:09:2B:C6:5F,2022-03-01 15:16:41
1646144203477,1646144203462,752,ED:68:09:2B:C6:5F,2022-03-01 15:16:43
1646144203488,1646144203473,756,ED:68:09:2B:C6:5F,2022-03-01 15:16:43
1646144204474,1646144204460,759,ED:68:09:2B:C6:5F,2022-03-01 15:16:44
1646144204474,1646144204460,756,ED:68:09:2B:C6:5F,2022-03-01 15:16:44
1646144205476,1646144205462,755,ED:68:09:2B:C6:5F,2022-03-01 15:16:45
1646144206468,1646144206454,760,ED:68:09:2B:C6:5F,2022-03-01 15:16:46
1646144207466,1646144207453,759,ED:68:09:2B:C6:5F,2022-03-01 15:16:47
1646144207466,1646144207453,760,ED:68:09:2B:C6:5F,2022-03-01 15:16:47
1646144208465,1646144208450,763,ED:68:09:2B:C6:5F,2022-03-01 15:16:48
1646144209462,1646144209447,764,ED:68:09:2B:C6:5F,2022-03-01 15:16:49
1646144210475,1646144210461,771,ED:68:09:2B:C6:5F,2022-03-01 15:16:50
1646144210475,1646144210461,772,ED:68:09:2B:C6:5F,2022-03-01 15:16:50
1646144211458,1646144211443,767,ED:68:09:2B:C6:5F,2022-03-01 15:16:51
1646144213452,1646144213437,776,ED:68:09:2B:C6:5F,2022-03-01 15:16:53
1646144213463,1646144213447,772,ED:68:09:2B:C6:5F,2022-03-01 15:16:53
1646144213463,1646144213447,779,ED:68:09:2B:C6:5F,2022-03-01 15:16:53
1646144214451,1646144214436,768,ED:68:09:2B:C6:5F,2022-03-01 15:16:54
1646144215448,1646144215434,767,ED:68:09:2B:C6:5F,2022-03-01 15:16:55
1646144217442,1646144217427,768,ED:68:09:2B:C6:5F,2022-03-01 15:16:57
1646144217442,1646144217427,775,ED:68:09:2B:C6:5F,2022-03-01 15:16:57
1646144217453,1646144217438,776,ED:68:09:2B:C6:5F,2022-03-01 15:16:57
1646144218440,1646144218425,779,ED:68:09:2B:C6:5F,2022-03-01 15:16:58
1646144220433,1646144220419,780,ED:68:09:2B:C6:5F,2022-03-01 15:17:00
1646144220433,1646144220419,771,ED:68:09:2B:C6:5F,2022-03-01 15:17:00
1646144220443,1646144220429,780,ED:68:09:2B:C6:5F,2022-03-01 15:17:00
1646144221431,1646144221417,771,ED:68:09:2B:C6:5F,2022-03-01 15:17:01
1646144224486,1646144224472,780,ED:68:09:2B:C6:5F,2022-03-01 15:17:04
1646144224486,1646144224472,767,ED:68:09:2B:C6:5F,2022-03-01 15:17:04
1646144224497,1646144224482,740,ED:68:09:2B:C6:5F,2022-03-01 15:17:04
1646144225422,1646144225408,752,ED:68:09:2B:C6:5F,2022-03-01 15:17:05
1646144225433,1646144225418,755,ED:68:09:2B:C6:5F,2022-03-01 15:17:05
1646144225433,1646144225418,756,ED:68:09:2B:C6:5F,2022-03-01 15:17:05
1646144228476,1646144228461,755,ED:68:09:2B:C6:5F,2022-03-01 15:17:08
1646144228486,1646144228472,764,ED:68:09:2B:C6:5F,2022-03-01 15:17:08
1646144228496,1646144228482,751,ED:68:09:2B:C6:5F,2022-03-01 15:17:08
1646144228496,1646144228482,768,ED:68:09:2B:C6:5F,2022-03-01 15:17:08
1646144229411,1646144229397,771,ED:68:09:2B:C6:5F,2022-03-01 15:17:09
1646144230409,1646144230395,784,ED:68:09:2B:C6:5F,2022-03-01 15:17:10
1646144231409,1646144231393,783,ED:68:09:2B:C6:5F,2022-03-01 15:17:11
1646144231409,1646144231393,780,ED:68:09:2B:C6:5F,2022-03-01 15:17:11
1646144232409,1646144232394,771,ED:68:09:2B:C6:5F,2022-03-01 15:17:12
1646144233406,1646144233391,764,ED:68:09:2B:C6:5F,2022-03-01 15:17:13
1646144234400,1646144234386,760,ED:68:09:2B:C6:5F,2022-03-01 15:17:14
1646144234400,1646144234386,755,ED:68:09:2B:C6:5F,2022-03-01 15:17:14
1646144236395,1646144236380,748,ED:68:09:2B:C6:5F,2022-03-01 15:17:16
1646144236405,1646144236390,751,ED:68:09:2B:C6:5F,2022-03-01 15:17:16
1646144238389,1646144238375,764,ED:68:09:2B:C6:5F,2022-03-01 15:17:18
1646144238389,1646144238375,763,ED:68:09:2B:C6:5F,2022-03-01 15:17:18
1646144240387,1646144240372,776,ED:68:09:2B:C6:5F,2022-03-01 15:17:20
1646144240399,1646144240384,775,ED:68:09:2B:C6:5F,2022-03-01 15:17:20
1646144240409,1646144240395,772,ED:68:09:2B:C6:5F,2022-03-01 15:17:20
1646144240409,1646144240395,779,ED:68:09:2B:C6:5F,2022-03-01 15:17:20
1646144241382,1646144241367,792,ED:68:09:2B:C6:5F,2022-03-01 15:17:21
1646144243377,1646144243361,791,ED:68:09:2B:C6:5F,2022-03-01 15:17:23
1646144243386,1646144243372,796,ED:68:09:2B:C6:5F,2022-03-01 15:17:23
1646144243386,1646144243372,792,ED:68:09:2B:C6:5F,2022-03-01 15:17:23
1646144245371,1646144245357,787,ED:68:09:2B:C6:5F,2022-03-01 15:17:25
1646144246369,1646144246354,764,ED:68:09:2B:C6:5F,2022-03-01 15:17:26
1646144246377,1646144246363,771,ED:68:09:2B:C6:5F,2022-03-01 15:17:26
1646144247371,1646144247356,768,ED:68:09:2B:C6:5F,2022-03-01 15:17:27
1646144247371,1646144247356,763,ED:68:09:2B:C6:5F,2022-03-01 15:17:27
1646144248364,1646144248349,772,ED:68:09:2B:C6:5F,2022-03-01 15:17:28
1646144249362,1646144249347,763,ED:68:09:2B:C6:5F,2022-03-01 15:17:29
1646144249362,1646144249347,756,ED:68:09:2B:C6:5F,2022-03-01 15:17:29
1646144250360,1646144250345,707,ED:68:09:2B:C6:5F,2022-03-01 15:17:30
1646144251362,1646144251348,744,ED:68:09:2B:C6:5F,2022-03-01 15:17:31
1646144252355,1646144252341,732,ED:68:09:2B:C6:5F,2022-03-01 15:17:32
1646144252355,1646144252341,739,ED:68:09:2B:C6:5F,2022-03-01 15:17:32
1646144257407,1646144257393,740,ED:68:09:2B:C6:5F,2022-03-01 15:17:37
1646144257421,1646144257407,747,ED:68:09:2B:C6:5F,2022-03-01 15:17:37
1646144259337,1646144259322,760,ED:68:09:2B:C6:5F,2022-03-01 15:17:39
1646144259337,1646144259322,755,ED:68:09:2B:C6:5F,2022-03-01 15:17:39
1646144260334,1646144260320,756,ED:68:09:2B:C6:5F,2022-03-01 15:17:40
1646144260345,1646144260330,755,ED:68:09:2B:C6:5F,2022-03-01 15:17:40
1646144260355,1646144260340,760,ED:68:09:2B:C6:5F,2022-03-01 15:17:40
1646144260355,1646144260340,759,ED:68:09:2B:C6:5F,2022-03-01 15:17:40
1646144260365,1646144260350,760,ED:68:09:2B:C6:5F,2022-03-01 15:17:40
1646144260374,1646144260360,764,ED:68:09:2B:C6:5F,2022-03-01 15:17:40
1646144260374,1646144260360,767,ED:68:09:2B:C6:5F,2022-03-01 15:17:40
1646144263391,1646144263376,768,ED:68:09:2B:C6:5F,2022-03-01 15:17:43
1646144263400,1646144263386,751,ED:68:09:2B:C6:5F,2022-03-01 15:17:43
1646144264325,1646144264310,760,ED:68:09:2B:C6:5F,2022-03-01 15:17:44
1646144264325,1646144264310,371,ED:68:09:2B:C6:5F,2022-03-01 15:17:44
1646144264325,1646144264310,396,ED:68:09:2B:C6:5F,2022-03-01 15:17:44
1646144264336,1646144264321,760,ED:68:09:2B:C6:5F,2022-03-01 15:17:44
1646144266321,1646144266305,755,ED:68:09:2B:C6:5F,2022-03-01 15:17:46
1646144267316,1646144267303,756,ED:68:09:2B:C6:5F,2022-03-01 15:17:47
1646144267316,1646144267303,747,ED:68:09:2B:C6:5F,2022-03-01 15:17:47
1646144268320,1646144268304,744,ED:68:09:2B:C6:5F,2022-03-01 15:17:48
1646144268335,1646144268320,736,ED:68:09:2B:C6:5F,2022-03-01 15:17:48
1646144269314,1646144269299,735,ED:68:09:2B:C6:5F,2022-03-01 15:17:49
1646144269314,1646144269299,740,ED:68:09:2B:C6:5F,2022-03-01 15:17:49
1646144270312,1646144270296,739,ED:68:09:2B:C6:5F,2022-03-01 15:17:50
1646144271307,1646144271292,740,ED:68:09:2B:C6:5F,2022-03-01 15:17:51
1646144271307,1646144271292,739,ED:68:09:2B:C6:5F,2022-03-01 15:17:51
1646144273303,1646144273288,744,ED:68:09:2B:C6:5F,2022-03-01 15:17:53
1646144273313,1646144273299,751,ED:68:09:2B:C6:5F,2022-03-01 15:17:53
1646144274302,1646144274288,752,ED:68:09:2B:C6:5F,2022-03-01 15:17:54
1646144274302,1646144274288,747,ED:68:09:2B:C6:5F,2022-03-01 15:17:54
1646144275298,1646144275283,732,ED:68:09:2B:C6:5F,2022-03-01 15:17:55
1646144276294,1646144276279,736,ED:68:09:2B:C6:5F,2022-03-01 15:17:56
1646144277292,1646144277277,735,ED:68:09:2B:C6:5F,2022-03-01 15:17:57
1646144277292,1646144277277,732,ED:68:09:2B:C6:5F,2022-03-01 15:17:57
1646144278293,1646144278279,735,ED:68:09:2B:C6:5F,2022-03-01 15:17:58
1646144281347,1646144281332,744,ED:68:09:2B:C6:5F,2022-03-01 15:18:01
1646144281347,1646144281332,755,ED:68:09:2B:C6:5F,2022-03-01 15:18:01
1646144281358,1646144281343,764,ED:68:09:2B:C6:5F,2022-03-01 15:18:01
1646144281368,1646144281353,759,ED:68:09:2B:C6:5F,2022-03-01 15:18:01
1646144282280,1646144282265,736,ED:68:09:2B:C6:5F,2022-03-01 15:18:02
1646144282280,1646144282265,744,ED:68:09:2B:C6:5F,2022-03-01 15:18:02
1646144283280,1646144283266,743,ED:68:09:2B:C6:5F,2022-03-01 15:18:03
1646144284275,1646144284261,752,ED:68:09:2B:C6:5F,2022-03-01 15:18:04
1646144285271,1646144285257,751,ED:68:09:2B:C6:5F,2022-03-01 15:18:05
1646144285271,1646144285257,748,ED:68:09:2B:C6:5F,2022-03-01 15:18:05
1646144287270,1646144287255,723,ED:68:09:2B:C6:5F,2022-03-01 15:18:07
1646144287285,1646144287271,724,ED:68:09:2B:C6:5F,2022-03-01 15:18:07
1646144287285,1646144287271,723,ED:68:09:2B:C6:5F,2022-03-01 15:18:07
1646144288264,1646144288249,728,ED:68:09:2B:C6:5F,2022-03-01 15:18:08
1646144289262,1646144289248,732,ED:68:09:2B:C6:5F,2022-03-01 15:18:09
1646144290261,1646144290246,735,ED:68:09:2B:C6:5F,2022-03-01 15:18:10
1646144290261,1646144290246,724,ED:68:09:2B:C6:5F,2022-03-01 15:18:10
1646144291258,1646144291244,723,ED:68:09:2B:C6:5F,2022-03-01 15:18:11
1646144292257,1646144292243,724,ED:68:09:2B:C6:5F,2022-03-01 15:18:12
1646144292257,1646144292243,731,ED:68:09:2B:C6:5F,2022-03-01 15:18:12
1646144293253,1646144293239,736,ED:68:09:2B:C6:5F,2022-03-01 15:18:13
1646144294248,1646144294234,743,ED:68:09:2B:C6:5F,2022-03-01 15:18:14
1646144295247,1646144295232,748,ED:68:09:2B:C6:5F,2022-03-01 15:18:15
1646144295247,1646144295232,744,ED:68:09:2B:C6:5F,2022-03-01 15:18:15
1646144298307,1646144298292,747,ED:68:09:2B:C6:5F,2022-03-01 15:18:18
1646144298321,1646144298307,752,ED:68:09:2B:C6:5F,2022-03-01 15:18:18
1646144299237,1646144299223,755,ED:68:09:2B:C6:5F,2022-03-01 15:18:19
1646144299237,1646144299223,756,ED:68:09:2B:C6:5F,2022-03-01 15:18:19
1646144300235,1646144300220,767,ED:68:09:2B:C6:5F,2022-03-01 15:18:20
1646144302234,1646144302218,780,ED:68:09:2B:C6:5F,2022-03-01 15:18:22
1646144302246,1646144302232,779,ED:68:09:2B:C6:5F,2022-03-01 15:18:22
1646144302246,1646144302232,780,ED:68:09:2B:C6:5F,2022-03-01 15:18:22
1646144302258,1646144302242,755,ED:68:09:2B:C6:5F,2022-03-01 15:18:22
1646144303227,1646144303212,732,ED:68:09:2B:C6:5F,2022-03-01 15:18:23
1646144303227,1646144303212,748,ED:68:09:2B:C6:5F,2022-03-01 15:18:23
1646144307282,1646144307269,751,ED:68:09:2B:C6:5F,2022-03-01 15:18:27
1646144307292,1646144307278,760,ED:68:09:2B:C6:5F,2022-03-01 15:18:27
1646144309213,1646144309198,755,ED:68:09:2B:C6:5F,2022-03-01 15:18:29
1646144309213,1646144309198,760,ED:68:09:2B:C6:5F,2022-03-01 15:18:29
1646144309225,1646144309210,767,ED:68:09:2B:C6:5F,2022-03-01 15:18:29
1646144309236,1646144309221,764,ED:68:09:2B:C6:5F,2022-03-01 15:18:29
1646144309256,1646144309242,767,ED:68:09:2B:C6:5F,2022-03-01 15:18:29
1646144309256,1646144309242,768,ED:68:09:2B:C6:5F,2022-03-01 15:18:29
1646144311207,1646144311193,759,ED:68:09:2B:C6:5F,2022-03-01 15:18:31
1646144311218,1646144311203,760,ED:68:09:2B:C6:5F,2022-03-01 15:18:31
1646144312204,1646144312190,760,ED:68:09:2B:C6:5F,2022-03-01 15:18:32
1646144312204,1646144312190,771,ED:68:09:2B:C6:5F,2022-03-01 15:18:32
1646144313202,1646144313187,772,ED:68:09:2B:C6:5F,2022-03-01 15:18:33
1646144315204,1646144315189,771,ED:68:09:2B:C6:5F,2022-03-01 15:18:35
1646144315218,1646144315202,772,ED:68:09:2B:C6:5F,2022-03-01 15:18:35
1646144315218,1646144315202,767,ED:68:09:2B:C6:5F,2022-03-01 15:18:35
1646144317192,1646144317177,776,ED:68:09:2B:C6:5F,2022-03-01 15:18:37
1646144317202,1646144317188,771,ED:68:09:2B:C6:5F,2022-03-01 15:18:37
1646144320249,1646144320234,768,ED:68:09:2B:C6:5F,2022-03-01 15:18:40
1646144320249,1646144320234,763,ED:68:09:2B:C6:5F,2022-03-01 15:18:40
1646144320262,1646144320248,764,ED:68:09:2B:C6:5F,2022-03-01 15:18:40
1646144320272,1646144320258,759,ED:68:09:2B:C6:5F,2022-03-01 15:18:40
1646144322180,1646144322165,760,ED:68:09:2B:C6:5F,2022-03-01 15:18:42
1646144322180,1646144322165,760,ED:68:09:2B:C6:5F,2022-03-01 15:18:42
1646144322190,1646144322176,759,ED:68:09:2B:C6:5F,2022-03-01 15:18:42
1646144323179,1646144323165,748,ED:68:09:2B:C6:5F,2022-03-01 15:18:43
1646144324178,1646144324164,767,ED:68:09:2B:C6:5F,2022-03-01 15:18:44
1646144324178,1646144324164,764,ED:68:09:2B:C6:5F,2022-03-01 15:18:44
1646144325174,1646144325160,767,ED:68:09:2B:C6:5F,2022-03-01 15:18:45
1646144326169,1646144326155,768,ED:68:09:2B:C6:5F,2022-03-01 15:18:46
1646144327169,1646144327154,767,ED:68:09:2B:C6:5F,2022-03-01 15:18:47
1646144327169,1646144327154,776,ED:68:09:2B:C6:5F,2022-03-01 15:18:47
1646144329167,1646144329152,767,ED:68:09:2B:C6:5F,2022-03-01 15:18:49
1646144329179,1646144329164,776,ED:68:09:2B:C6:5F,2022-03-01 15:18:49
1646144330160,1646144330146,771,ED:68:09:2B:C6:5F,2022-03-01 15:18:50
1646144330160,1646144330146,772,ED:68:09:2B:C6:5F,2022-03-01 15:18:50
1646144331158,1646144331143,768,ED:68:09:2B:C6:5F,2022-03-01 15:18:51
1646144332155,1646144332140,771,ED:68:09:2B:C6:5F,2022-03-01 15:18:52
1646144333154,1646144333139,776,ED:68:09:2B:C6:5F,2022-03-01 15:18:53
1646144333154,1646144333139,763,ED:68:09:2B:C6:5F,2022-03-01 15:18:53
1646144334153,1646144334139,764,ED:68:09:2B:C6:5F,2022-03-01 15:18:54
1646144336144,1646144336130,755,ED:68:09:2B:C6:5F,2022-03-01 15:18:56
1646144336155,1646144336140,768,ED:68:09:2B:C6:5F,2022-03-01 15:18:56
1646144336155,1646144336140,767,ED:68:09:2B:C6:5F,2022-03-01 15:18:56
1646144337142,1646144337127,772,ED:68:09:2B:C6:5F,2022-03-01 15:18:57
1646144338143,1646144338128,771,ED:68:09:2B:C6:5F,2022-03-01 15:18:58
1646144339137,1646144339122,772,ED:68:09:2B:C6:5F,2022-03-01 15:18:59
1646144339137,1646144339122,779,ED:68:09:2B:C6:5F,2022-03-01 15:18:59
1646144340138,1646144340121,784,ED:68:09:2B:C6:5F,2022-03-01 15:19:00
1646144341157,1646144341143,787,ED:68:09:2B:C6:5F,2022-03-01 15:19:01
1646144342136,1646144342118,780,ED:68:09:2B:C6:5F,2022-03-01 15:19:02
1646144342136,1646144342118,780,ED:68:09:2B:C6:5F,2022-03-01 15:19:02
1646144343128,1646144343113,779,ED:68:09:2B:C6:5F,2022-03-01 15:19:03
1646144344126,1646144344111,776,ED:68:09:2B:C6:5F,2022-03-01 15:19:04
1646144346120,1646144346105,767,ED:68:09:2B:C6:5F,2022-03-01 15:19:06
1646144346120,1646144346105,772,ED:68:09:2B:C6:5F,2022-03-01 15:19:06
1646144346130,1646144346116,775,ED:68:09:2B:C6:5F,2022-03-01 15:19:06
1646144347116,1646144347102,776,ED:68:09:2B:C6:5F,2022-03-01 15:19:07
1646144348114,1646144348100,779,ED:68:09:2B:C6:5F,2022-03-01 15:19:08
1646144350110,1646144350095,776,ED:68:09:2B:C6:5F,2022-03-01 15:19:10
1646144350110,1646144350095,779,ED:68:09:2B:C6:5F,2022-03-01 15:19:10
1646144351112,1646144351097,780,ED:68:09:2B:C6:5F,2022-03-01 15:19:11
1646144351127,1646144351112,783,ED:68:09:2B:C6:5F,2022-03-01 15:19:11
1646144352108,1646144352093,784,ED:68:09:2B:C6:5F,2022-03-01 15:19:12
1646144352108,1646144352093,783,ED:68:09:2B:C6:5F,2022-03-01 15:19:12
1646144353102,1646144353088,780,ED:68:09:2B:C6:5F,2022-03-01 15:19:13
1646144354100,1646144354086,780,ED:68:09:2B:C6:5F,2022-03-01 15:19:14
1646144355098,1646144355082,783,ED:68:09:2B:C6:5F,2022-03-01 15:19:15
1646144355098,1646144355082,776,ED:68:09:2B:C6:5F,2022-03-01 15:19:15
1646144358153,1646144358138,759,ED:68:09:2B:C6:5F,2022-03-01 15:19:18
1646144358163,1646144358149,760,ED:68:09:2B:C6:5F,2022-03-01 15:19:18
1646144359092,1646144359077,759,ED:68:09:2B:C6:5F,2022-03-01 15:19:19
1646144359092,1646144359077,764,ED:68:09:2B:C6:5F,2022-03-01 15:19:19
1646144359107,1646144359092,767,ED:68:09:2B:C6:5F,2022-03-01 15:19:19
1646144361085,1646144361071,776,ED:68:09:2B:C6:5F,2022-03-01 15:19:21
1646144362080,1646144362065,771,ED:68:09:2B:C6:5F,2022-03-01 15:19:22
1646144362080,1646144362065,776,ED:68:09:2B:C6:5F,2022-03-01 15:19:22
1646144362101,1646144362076,767,ED:68:09:2B:C6:5F,2022-03-01 15:19:22
1646144363079,1646144363062,768,ED:68:09:2B:C6:5F,2022-03-01 15:19:23
1646144365072,1646144365058,772,ED:68:09:2B:C6:5F,2022-03-01 15:19:25
1646144365072,1646144365058,763,ED:68:09:2B:C6:5F,2022-03-01 15:19:25
1646144365083,1646144365068,760,ED:68:09:2B:C6:5F,2022-03-01 15:19:25
1646144366069,1646144366055,759,ED:68:09:2B:C6:5F,2022-03-01 15:19:26
1646144367072,1646144367057,760,ED:68:09:2B:C6:5F,2022-03-01 15:19:27
